Loyalty#,Customer Name,TotalLifetimeValue,alert
759899.0,Georgetta Okelly,21792.1,no
759914.0,Nelly Rhyme,6965.42,no
759920.0,Bernardine Highberger,6842.58,no
759923.0,Merry Mishulouin,14616.37,no
759925.0,Tiera Meckler,10592.59,no
759948.0,Hank Soohoo,4455.52,no
759983.0,Brynn Piombino,10847.67,no
759991.0,Pia Razzano,2646.57,no
760016.0,Adriane Sasahara,2853.37,no
760023.0,Janeen Ast,23990.15,no
760037.0,Alida Knape,3443.3,no
760061.0,Riva Wiederholt,2776.32,no
760077.0,Karole Newnam,8382.48,no
760111.0,Jasmin Chillis,7302.78,no
760150.0,Edwina Leavell,5880.26,no
760152.0,Mittie Dacruz,5904.85,no
760155.0,Kandice Criley,3122.98,no
760158.0,Claudette Ganga,8153.26,no
760166.0,Zola Alcala,6961.95,no
760169.0,Lilla Lossing,34611.38,no
760176.0,Vennie Fiorini,7380.9800000000005,no
760177.0,Nikita Meisinger,16119.78,no
760196.0,Violette Roderick,25101.76,no
760201.0,Jamaal Dacres,10682.76,no
760237.0,Edyth Sincock,22661.82,no
760275.0,Caroline Gane,2632.55,no
760296.0,Eneida Briggerman,36695.91,no
760339.0,Avelina Colone,17930.6,no
760346.0,In Markel,7472.67,no
760366.0,Conchita Scherrman,8417.16,no
760375.0,Lucas Jelinski,14042.1,no
760383.0,Lynn Survant,5233.99,no
760389.0,Caitlyn Freehling,2543.0,no
760391.0,Holley Mcelhinny,2665.45,no
760400.0,Delaine Fornataro,14435.67,no
760424.0,Susy Dominga,46302.08,no
760437.0,Dulce Mcnamer,5306.16,no
760446.0,Glen Induddi,8747.73,no
760463.0,Cedrick Sword,2574.02,no
760464.0,Marianna Knudsen,2395.97,no
760470.0,Jerrica Atherholt,21034.02,no
760508.0,Vernetta Steitzer,15260.7,no
760510.0,Lexie Vanetta,7320.99,no
760539.0,Phuong Cepeda,6395.35,no
760556.0,Tawanda Leishman,27937.75,no
760561.0,Sylvester Thadison,7507.46,no
760596.0,Gaynelle Vanhuss,32104.7,no
760597.0,Noah Romans,8532.99,no
760598.0,Bernita Harrisow,7658.73,no
760608.0,Nellie Ermert,7873.57,no
760614.0,Casandra Hudas,8458.53,no
760645.0,Lucius Haliburton,6102.95,no
760672.0,Nilsa Monsky,7159.81,no
760706.0,Pasquale Baillargeon,5380.96,no
760727.0,Eura Belko,10997.88,no
760730.0,Madge Conlogue,5754.75,no
760775.0,Darcey Tiefenauer,5089.69,no
760835.0,Justin Edinger,18115.88,no
760842.0,Iraida Doerner,4799.62,no
760859.0,Allen Belch,5109.5,no
760863.0,Marlana Ziglar,15394.87,no
760868.0,Harlan Eisenhauer,10719.08,no
760876.0,Valencia Fresh,22054.85,no
760893.0,Loan Eskaf,12530.68,no
760903.0,Rosetta Rozek,10656.88,no
760973.0,Jeanie Keasler,13502.63,no
760975.0,Rayford Maclain,10927.82,no
760977.0,Bao Rutenbar,5380.9,no
761007.0,Octavia Curls,9300.12,no
761008.0,Branda Mingioni,6661.18,no
761015.0,Edris Hecker,4045.34,no
761030.0,Kristine Kalley,8532.99,no
761069.0,Renee Dubach,7236.13,no
761080.0,Else Socorro,5680.6,no
761098.0,Marcia Vanderlee,14744.46,no
761114.0,Lora Lujano,5809.26,no
761125.0,Mozell Thielges,5459.22,no
761130.0,Inocencia Sharifi,20096.89,no
761132.0,Bernetta Coston,15663.66,no
761150.0,Una Segelhorst,8500.56,no
761171.0,Randal Baragan,2849.25,no
761183.0,Olene Grindeland,51510.56,yes
761204.0,Don Bragado,5260.02,no
761210.0,Karma Salido,2644.98,no
761212.0,Kyung Stasio,6047.03,no
761240.0,Micheal Seiberlich,4650.06,no
761248.0,Stefanie Hillerman,22062.55,no
761249.0,Ashlea Knous,2305.24,no
761266.0,Devora Magwood,2675.03,no
761291.0,Rosaline Koenigsberg,40224.01,no
761305.0,Lily Beas,53371.229999999996,yes
761344.0,Terina Miskiewicz,4502.21,no
761347.0,Nada Schenck,18097.96,no
761357.0,Sherrell Puccinelli,5255.58,no
761369.0,Terry Worm,10712.28,no
761380.0,Ebonie Knatt,19419.5,no
761394.0,Devin Moudy,23994.420000000002,no
761398.0,Tennie Luehrs,9966.92,no
761403.0,Rachelle Fitzmaurice,4715.32,no
761416.0,Danita Brzoska,27279.34,no
761422.0,Aileen Artola,9198.69,no
761423.0,Cora Maenpaa,15114.4,no
761429.0,Norah Grinage,10212.02,no
761444.0,Ora Lehrer,5846.42,no
761457.0,Grazyna Belovs,4706.68,no
761459.0,Emmaline Stephanie,14086.01,no
761482.0,Angelyn Hlywa,8596.57,no
761502.0,Etsuko Canerday,7381.91,no
761510.0,Domitila Lichtenberger,2471.15,no
761526.0,Karen Phoun,41183.399999999994,no
761529.0,Simone Fabbozzi,6063.2,no
761556.0,Tuyet Wilcox,16333.02,no
761574.0,Joella Tua,2725.68,no
761600.0,Everett Youngers,14646.45,no
761613.0,Thaddeus Aas,12552.65,no
761664.0,Vesta Zubris,7188.66,no
761670.0,Brendon Bonnifield,19339.2,no
761674.0,Carina Wignall,15080.1,no
761681.0,Arlie Donadio,3849.6,no
761694.0,Felisha Selin,13850.36,no
761715.0,Ernestine Dobin,85306.92,yes
761721.0,Henriette Balent,7451.49,no
761722.0,Felisa Wilridge,8165.16,no
761724.0,Moshe Selway,3567.5,no
761771.0,Leanne Gysin,13950.18,no
761775.0,Kanisha Zieger,9294.55,no
761824.0,Corene Penrose,8509.02,no
761869.0,Gabriela Muston,2594.91,no
761915.0,Karri Ruyter,5244.55,no
761916.0,Yoshie Mcghaney,47350.06,no
761927.0,Charolette Schorder,5389.2,no
761943.0,Vanessa Sosh,6775.56,no
761966.0,Lani Fromdahl,11140.44,no
761983.0,Galen Res,7613.19,no
761989.0,Madalene Purol,3059.18,no
761993.0,Helga Ballentine,4358.76,no
762037.0,Shan Trimboli,34841.14,no
762044.0,Ivette Hilvers,4842.28,no
762047.0,Nyla Nido,34734.54,no
762060.0,Marget Figge,31162.69,no
762072.0,Ivelisse Cardwell,19190.32,no
762078.0,Claribel Mebane,11048.23,no
762103.0,Monserrate Nickl,12847.48,no
762117.0,Marion Kolber,14353.18,no
762123.0,Agnes Benzschawel,5335.02,no
762147.0,Yoko Yamkosumpa,13752.47,no
762158.0,Jani Gateley,5220.69,no
762190.0,Freddie Hayhoe,2913.48,no
762195.0,Leighann Hertlein,13263.34,no
762200.0,Lieselotte Kizer,26215.86,no
762208.0,Oscar Protzman,2722.21,no
762211.0,Marisol Alatorre,5553.8,no
762227.0,Terri Avanzato,4419.54,no
762229.0,Reyna Hanoa,5555.83,no
762238.0,Altha Kammerzell,8717.05,no
762240.0,Bobby Speckman,3241.84,no
762255.0,Lurlene Hagel,2656.52,no
762259.0,Kelley Rindler,2925.73,no
762262.0,Brittny Withem,2750.71,no
762272.0,Kyra Huyett,4513.44,no
762281.0,Barney Fernette,10664.92,no
762308.0,Hortensia Cutsforth,2311.38,no
762332.0,Glendora Moreci,8332.73,no
762344.0,Kathline Vanlinden,15889.94,no
762355.0,Tierra Glasscock,7017.14,no
762360.0,Sally Richan,8635.4,no
762385.0,Marielle Balanoff,6680.15,no
762389.0,Lena Jasin,16468.22,no
762409.0,Denyse Chrabaszcz,21313.76,no
762419.0,Yee Downing,5297.67,no
762423.0,Bertha Siepker,17588.4,no
762424.0,Gemma Barrish,4428.03,no
762431.0,Elease Attinger,4798.24,no
762446.0,Erica Takemoto,2325.26,no
762458.0,Bennie Catron,7903.99,no
762467.0,Taryn Cos,17475.03,no
762474.0,Emogene Moneymaker,5427.17,no
762485.0,Jene Vijil,4836.4,no
762488.0,Garrett Hence,8060.16,no
762492.0,Nancee Boisseau,17163.28,no
762518.0,Georgianna Blevans,16159.66,no
762522.0,Nickie Kampf,4842.28,no
762523.0,Venetta Andera,6715.59,no
762527.0,Winnifred Wilbur,16239.66,no
762532.0,Marta Papich,2952.58,no
762562.0,Dakota Dickison,2652.06,no
762568.0,Jone Packingham,9256.56,no
762611.0,Staci Dagg,16152.9,no
762630.0,Vivan Heisse,16727.77,no
762644.0,Evia Miera,14972.18,no
762660.0,Hisako Flechas,13466.92,no
762671.0,Beth Maciarello,28492.3,no
762676.0,Lizbeth Witmer,4650.68,no
762677.0,Melisa Desilvo,5323.87,no
762681.0,Tuyet Saemenes,7475.78,no
762711.0,Pearlie Yearby,2872.05,no
762715.0,Wenona Sarafin,5757.49,no
762720.0,Sana Mariner,2275.36,no
762734.0,Leola Gulbransen,4513.44,no
762735.0,Marketta Upright,3873.65,no
762745.0,Frederica Wimbley,7844.25,no
762760.0,Karyl Markin,17840.2,no
762782.0,Elin Gepner,8765.789999999999,no
762799.0,Lida Palaia,5350.0,no
762818.0,Marlys Corsetti,34995.04,no
762825.0,Elvin Duttinger,5500.58,no
762867.0,Larue Promisco,4709.52,no
762873.0,Ivey Seligmann,6715.34,no
762879.0,Leatha Morvant,16444.5,no
762906.0,Starr Swefford,5383.4,no
762951.0,Tabitha Mceachran,5113.9,no
762971.0,Sherise Schroll,18598.43,no
762990.0,Lory Jankins,12724.25,no
763000.0,Marth Weltha,5786.62,no
763019.0,Marcelina Mittlestadt,2320.52,no
763039.0,Adrianne Confer,14789.62,no
763056.0,Rebeca Magar,26243.86,no
763061.0,Valene Brayman,7934.73,no
763071.0,Laurice Hurford,8275.9,no
763084.0,Loan Meinert,4594.29,no
763113.0,Shayla Gerace,5325.72,no
763124.0,Maranda Siniscalchi,2624.9,no
763132.0,Noe Snellings,4132.59,no
763141.0,Lindsey Giard,6511.1,no
763151.0,Kay Delo,10089.0,no
763155.0,Vincent Haurin,11009.13,no
763177.0,Nathanael Showell,4818.64,no
763183.0,Lettie Coughenour,2683.49,no
763191.0,Christoper Bozic,5182.39,no
763219.0,Britney Huelsman,4938.73,no
763224.0,Augustus Sanjabi,8759.59,no
763241.0,Matthew Sheerin,8509.85,no
763244.0,Bebe Trypaluk,9011.68,no
763248.0,Sydney Harer,11116.6,no
763274.0,Doretha Cermak,14568.9,no
763280.0,Raymond Papp,5387.52,no
763326.0,Raye Fazzino,7177.86,no
763341.0,Nubia Mccaughan,15162.07,no
763369.0,Tonita Kohut,7582.11,no
763370.0,Marshall Boord,5715.79,no
763402.0,Felicidad Treister,10373.119999999999,no
763403.0,Emanuel Uddin,8658.86,no
763406.0,Leslee Pezzullo,25997.75,no
763414.0,Damion Sammet,8349.52,no
763429.0,Isis Willougby,45797.43,no
763431.0,Adina Lico,5308.43,no
763459.0,Joel Boeneke,12316.8,no
763475.0,Lavona Scheffrahn,3702.63,no
763476.0,Necole Mccambridge,7937.06,no
763485.0,Jacob Fietek,10569.63,no
763488.0,Dede Cuez,2274.78,no
763503.0,Minerva Hostoffer,35440.14,no
763505.0,Breanne Trypaluk,8738.4,no
763511.0,Carol Trejos,24781.92,no
763520.0,Valentina Tucek,5107.16,no
763528.0,Lenna Dember,3903.38,no
763530.0,Jinny Pombo,2574.02,no
763555.0,Kyong Maglott,15190.65,no
763567.0,King Bergfalk,11360.94,no
763579.0,Lupe Delara,5079.84,no
763590.0,Dante Vanvuren,15470.6,no
763591.0,Elfrieda Masias,16992.72,no
763610.0,Ardelia Kray,9778.98,no
763614.0,Veola Rosel,53540.9,yes
763615.0,Luba Coak,15267.64,no
763618.0,Marlen Venturi,13562.54,no
763621.0,Reyes Denenberg,15517.18,no
763628.0,Teresia Sommar,7073.3,no
763632.0,Eusebio Loecken,8087.22,no
763643.0,Dina Sipos,9381.58,no
763654.0,Elin Schimel,19620.82,no
763681.0,Cher Phomphithak,30104.52,no
763683.0,Donald Schiff,8038.95,no
763693.0,Salvatore Barley,6552.4,no
763702.0,Mika Carrasquillo,8177.05,no
763739.0,Leif Shaheed,8283.84,no
763761.0,Stefan Saulpaugh,2423.26,no
763779.0,Eleonore Guarriello,6624.61,no
763796.0,Gloria Larish,42318.6,no
763797.0,Lavelle Topping,9445.93,no
763806.0,Fleta Lambrukos,2227.07,no
763826.0,Caitlin Oum,2397.04,no
763876.0,Jonie Stagger,5339.39,no
763879.0,Vern Gildersleeve,5265.1,no
763920.0,Brandon Howze,9217.13,no
763931.0,Cynthia Nayee,3478.89,no
763933.0,Jack Tubbs,5498.75,no
763935.0,Cyndy Lexer,8485.38,no
763946.0,Rolande Shartrand,16187.8,no
763948.0,Lesa Barino,4100.4,no
763958.0,Ambrose Genta,6838.22,no
763997.0,Lala Schnettler,37282.17,no
764000.0,Mendy Mahrenholz,9338.46,no
764036.0,Vivien Mcnorton,4330.8,no
764039.0,Freeda Niblock,4961.41,no
764059.0,Kelley Freeland,10357.51,no
764062.0,Ivy Kovalik,10009.16,no
764070.0,Celine Gollihar,3954.34,no
764100.0,Deneen Huttle,3260.74,no
764137.0,Alvaro Schwanz,7680.15,no
764167.0,Josephina Finster,29270.9,no
764171.0,Yadira Cardoza,4035.77,no
764197.0,Cheryle Levins,7507.46,no
764199.0,Mana Nickleberry,9443.91,no
764227.0,Lane Belanger,2674.73,no
764230.0,Tyron Warrick,8287.68,no
764254.0,Crista Mcaleese,2756.47,no
764270.0,Yoko Clankscales,10179.72,no
764271.0,Neil Stanchfield,5337.35,no
764294.0,Bobette Talsky,8793.52,no
764302.0,Tuan Bisking,3475.07,no
764303.0,Luba Dorey,46536.75,no
764305.0,Hollie Clack,2725.36,no
764307.0,Karmen Heberer,31093.050000000003,no
764318.0,Micha Hire,8110.7,no
764328.0,Taneka Rumphol,6243.14,no
764414.0,Delmar Harklerode,24816.989999999998,no
764426.0,Roxy Twymon,8586.66,no
764448.0,Garret Benck,2795.32,no
764449.0,Alexia Bocook,2691.7,no
764465.0,Antoinette Mouritsen,11620.95,no
764499.0,Laverne Stanczyk,10796.2,no
764506.0,Latisha Kelsch,8029.84,no
764513.0,Man Schnelder,25483.7,no
764544.0,Kirsten Rottman,4861.49,no
764550.0,Jerrie Bedrosian,13589.939999999999,no
764555.0,Santana Dowden,10083.49,no
764564.0,Thomasena Mannarino,10537.4,no
764578.0,Joetta Hufana,6960.92,no
764583.0,Kasey Chace,17359.6,no
764587.0,Candra Lozito,14159.58,no
764595.0,Tajuana Tambunga,38925.07,no
764634.0,Inger Munar,6282.5,no
764635.0,Kareem Rosa,4254.62,no
764660.0,Jani Huskinson,8838.09,no
764703.0,Elvira Fashaw,7611.21,no
764717.0,Barbra Bugenhagen,7980.3,no
764741.0,Terina Lagore,10977.539999999999,no
764765.0,Carolin Askin,27155.73,no
764769.0,Zachary Zaharek,4773.69,no
764773.0,Lovie Yoshino,7778.01,no
764796.0,Johnathon Petrakis,3567.5,no
764801.0,Sheri Hendrics,4938.18,no
764842.0,Andre Chaput,4984.62,no
764844.0,Romona Murnock,10167.58,no
764849.0,Beau Rastelli,25463.9,no
764860.0,Renee Arizaga,2243.47,no
764864.0,Norbert Creggett,11274.91,no
764869.0,Charlie Hiday,4943.06,no
764889.0,Rueben Keal,5351.85,no
764896.0,Rory Fredette,2520.03,no
764931.0,Christin Meader,3115.7,no
764958.0,Malcom Francescone,18476.550000000003,no
764980.0,Loria Cholula,18816.68,no
765002.0,Jeffie Bolio,5389.5,no
765011.0,Lacy Joaquin,41855.17,no
765018.0,Eleanore Gainey,20754.74,no
765027.0,Janell Peterschick,4558.59,no
765033.0,Brenda Mateos,2980.46,no
765049.0,Lawanda Fetter,2722.21,no
765063.0,Sol Finucan,7600.03,no
765069.0,Hyman Blanchfield,7887.82,no
765079.0,Enola Collin,8676.7,no
765086.0,Armando Blesofsky,8022.69,no
765098.0,Zina Bottum,3380.71,no
765117.0,Sabra Gamlin,7147.62,no
765127.0,Josephine Fringuello,8769.7,no
765157.0,Freida Robles,9852.56,no
765178.0,Krystyna Sharley,7974.95,no
765188.0,Twana Carder,6600.48,no
765202.0,Justin Innis,9788.71,no
765209.0,Trinidad Heinzen,4921.34,no
765223.0,Sal Kippel,9075.77,no
765252.0,Ivy Pezina,4749.13,no
765261.0,Corrin Meray,9677.76,no
765293.0,Maida Ebert,18161.28,no
765312.0,Shea Abati,2142.89,no
765323.0,Molly Wavra,10637.8,no
765326.0,Timothy Reckart,6979.54,no
765338.0,Agripina Situ,27990.36,no
765347.0,Carina Harnist,4735.18,no
765359.0,Seth Kristof,9322.710000000001,no
765360.0,Hermine Heathcock,49320.98,no
765367.0,Christian Freedlander,23277.8,no
765385.0,Carmela Meenach,2530.71,no
765394.0,Arcelia Wiseman,21979.62,no
765408.0,Ocie Lanoue,20101.65,no
765428.0,Elicia Lang,7452.23,no
765446.0,Angeline Aponta,9783.63,no
765456.0,Zackary Dell,12741.85,no
765464.0,Zenobia June,4836.75,no
765471.0,Nettie Bried,5224.33,no
765476.0,Sibyl Rumbach,2413.14,no
765481.0,Bula Corkill,3561.04,no
765497.0,Tammie Pomponio,5838.9,no
765501.0,Trudy Denoncourt,6153.39,no
765507.0,Leonard Laprete,2912.24,no
765518.0,Brittny Timbers,2289.62,no
765532.0,Lucas Rezai,3452.03,no
765542.0,Toni Gearon,3061.8,no
765568.0,Siu Waldeck,5801.13,no
765587.0,Lawrence Abalos,7781.0,no
765598.0,Raymond Buesing,8874.55,no
765615.0,Lavonna Mathia,7233.780000000001,no
765619.0,Madelene Marasco,4887.34,no
765655.0,Mertie Gueningsman,5080.82,no
765685.0,Donnie Noaks,26864.2,no
765712.0,Janita Vess,4529.07,no
765717.0,Aimee Bogin,8714.92,no
765747.0,Renato Leingang,2396.19,no
765791.0,Cleo Mondella,11772.44,no
765793.0,Jame Graczyk,2857.99,no
765799.0,Pinkie Hemmig,26570.34,no
765812.0,Zenia Mosty,9624.52,no
765841.0,Malisa Sepvlieda,4762.16,no
765856.0,Man Castelum,13266.28,no
765860.0,Sha Ottenwess,3589.37,no
765863.0,Sylvia Heitschmidt,9199.52,no
765873.0,Barb Lamattina,26999.68,no
765877.0,Luciana Pleiss,8210.82,no
765880.0,Clorinda Plaisted,4885.16,no
765884.0,Arturo Baines,47155.63,no
765887.0,Natividad Sjulstad,2724.43,no
765893.0,Rochelle Brummer,26809.11,no
765909.0,Melva Tipping,3623.45,no
765920.0,Ewa Mcgarrity,8564.77,no
765922.0,Danelle Gerena,19337.9,no
765924.0,Kiley Grinstead,12157.33,no
765955.0,Tracie Noud,19884.6,no
765965.0,Aracelis Pastian,14511.9,no
765968.0,Renita Kantner,20266.5,no
765973.0,Michael Disher,4931.22,no
765982.0,Eugena Osullivan,9669.42,no
765989.0,Lavonia Lagasse,7289.66,no
765993.0,Evangeline Greenstein,4658.92,no
765994.0,Audrie Mccalla,6408.79,no
766012.0,Dani Sutcliff,12877.78,no
766024.0,Vivian Lueckenbach,7627.66,no
766027.0,Dalton Wriedt,5565.69,no
766030.0,Cheryle Toller,5757.44,no
766048.0,Mui Misch,7443.83,no
766053.0,Latina Raser,12168.74,no
766072.0,Krystle Mckim,7281.72,no
766091.0,Ilona Litteer,6177.11,no
766153.0,Yasuko Raffaele,8646.5,no
766170.0,Moon Mckernan,26763.83,no
766187.0,Bernadine Debernardi,3265.16,no
766209.0,Apryl Tebay,4483.84,no
766218.0,Mohammed Ruland,15247.16,no
766219.0,Danille Trzaska,13891.74,no
766237.0,Norman Jojola,3903.38,no
766252.0,Tammara Freydel,4358.76,no
766262.0,Elvis Osegueda,5659.14,no
766271.0,Rita Steinle,5032.2,no
766277.0,Jenny Zelkind,44187.24,no
766291.0,Efren Ayres,11014.16,no
766298.0,Amie Verrastro,13561.43,no
766307.0,Vernice Retzer,2477.71,no
766327.0,Dierdre Spearmon,4064.67,no
766335.0,Mikaela Staiger,22447.47,no
766339.0,Sylvia Belgrave,2593.9,no
766355.0,Maile Newhard,5318.9,no
766361.0,Kyla Fleckles,4619.45,no
766365.0,Rana Mackinder,5488.93,no
766386.0,Denice Czelusniak,9936.220000000001,no
766401.0,Albertine Siemon,18308.21,no
766412.0,Dulce Taney,55277.45,yes
766416.0,Fawn Lamens,12525.32,no
766426.0,Manda Rock,4669.23,no
766457.0,Dionna Mccoll,5503.44,no
766488.0,Adena Seider,20885.3,no
766490.0,Eugene Mendel,8070.02,no
766502.0,Jacquelynn Standeven,2989.96,no
766530.0,Calandra Cortis,3742.58,no
766534.0,Leonardo Eichenberg,4637.54,no
766545.0,Ayanna Myklebust,9333.08,no
766547.0,Shawana Degrella,2771.05,no
766549.0,Jannet Goodyear,20066.579999999998,no
766562.0,Rhett Rasco,5635.29,no
766614.0,Jani Loyborg,17024.26,no
766637.0,Waylon Hommel,10506.88,no
766691.0,Jamey Durso,16563.48,no
766700.0,Crista Lansford,4012.32,no
766733.0,Astrid Robishaw,12298.69,no
766734.0,Anibal Sweat,9036.04,no
766756.0,Jorge Falgoust,6819.23,no
766766.0,Tora Dockendorf,4216.2,no
766774.0,Maryrose Abplanalp,5255.58,no
766775.0,Valda Arif,6296.84,no
766777.0,Billi Waldroff,6047.03,no
766778.0,Luanne Mormon,2434.68,no
766780.0,Keren Gatski,8513.7,no
766787.0,Lavette Almendarez,2300.69,no
766803.0,Creola Othon,7981.44,no
766806.0,Jin Paripovich,13743.94,no
766834.0,Glory Chiquito,2877.35,no
766858.0,Syreeta Messerschmidt,10168.27,no
766860.0,Modesta Montoney,12174.59,no
766861.0,Josphine Worthey,5493.7,no
766886.0,Holley Propst,5272.52,no
766903.0,Lanita Grunin,3732.31,no
766904.0,Sal Aki,10388.55,no
766909.0,Daron Lorch,7851.58,no
766910.0,Joey Tinnel,6832.11,no
766914.0,Benny Hergenroeder,9031.21,no
766917.0,Ermelinda Parcell,5035.04,no
766927.0,Domonique Vankilsdonk,8915.88,no
766964.0,Shelba Zambelli,3269.01,no
766969.0,Marylou Sughroue,7595.34,no
766973.0,Hortense Hope,10854.96,no
767006.0,Beau Crapps,45708.65,no
767012.0,Dorothy Tilt,10946.32,no
767040.0,Sung Quebedeaux,3272.01,no
767058.0,Lavone Zubiate,6234.31,no
767063.0,Lyndsay Siva,7413.39,no
767089.0,Kanesha Gady,23015.550000000003,no
767092.0,Craig Nason,8476.81,no
767102.0,Luci Dozois,2551.23,no
767123.0,Taneka Lausell,9060.2,no
767124.0,Lorretta Nicotera,28699.89,no
767161.0,Shaunda Markewich,2392.13,no
767162.0,Sybil Helseth,2514.59,no
767169.0,Darin Labarriere,41860.1,no
767173.0,Freda Wietbrock,5682.52,no
767175.0,Guadalupe Blenner,25030.38,no
767178.0,Anabel Alambar,8269.08,no
767179.0,Maragret Janda,21914.41,no
767181.0,Rozella Hercman,43785.88,no
767203.0,Roberta Coriell,8007.4,no
767230.0,Ali Coghlan,2255.31,no
767285.0,Paulita Freid,8658.86,no
767291.0,Myrl Molander,3498.63,no
767303.0,Kayla Boulden,17774.010000000002,no
767317.0,Bryce Kelchner,4571.51,no
767327.0,Gayle Bercegeay,8501.65,no
767331.0,Petrina Wylie,2938.08,no
767341.0,Fernande Ville,9656.21,no
767351.0,Wilda Creehan,2971.92,no
767355.0,Keva Saetteurn,7285.03,no
767366.0,Alana Sullinger,73225.96,yes
767379.0,Margurite Gordillo,7907.13,no
767385.0,Trudie Dennen,11149.24,no
767389.0,Cheree Thorson,5181.62,no
767403.0,Tiffany Brisker,2678.06,no
767406.0,Demetrius Conway,2674.73,no
767416.0,Antonia Boekhout,17193.84,no
767421.0,Letha Foucha,37243.63,no
767428.0,Garnett Mick,7025.65,no
767456.0,Dominick Hauptmann,5039.39,no
767462.0,Kristopher Mendibles,13959.08,no
767494.0,Elizebeth Deatherage,5574.84,no
767500.0,Maryjo Herrboldt,5382.76,no
767501.0,Deloris Billings,33473.35,no
767504.0,Hilda Crutsinger,2623.32,no
767507.0,Margret Minnix,7772.47,no
767510.0,Allan Lauria,4512.2,no
767534.0,Veda Tipping,8579.89,no
767552.0,Gudrun Pietrok,8453.68,no
767559.0,Logan Guiden,4319.15,no
767564.0,Albina Moorman,3439.09,no
767583.0,Rita Medill,3731.5,no
767613.0,Ranae Ptaschinski,9273.32,no
767648.0,Shaneka Montpas,33448.590000000004,no
767661.0,Wynona Troendle,21258.44,no
767672.0,Deeann Goens,8704.28,no
767678.0,Robena Mihalko,14583.2,no
767718.0,Laronda Byant,5294.23,no
767726.0,Marilee Santheson,2903.94,no
767728.0,Candace Bicklein,4795.39,no
767731.0,Fredericka Letcher,4572.04,no
767752.0,Alysa Clary,29199.81,no
767753.0,Eladia Bergene,7620.48,no
767767.0,Katheleen Brawley,12997.72,no
767774.0,Trula Lamm,7919.2,no
767785.0,Brent Criger,9175.17,no
767804.0,Josephina Guess,2386.2,no
767817.0,Stephan Sterger,2863.05,no
767818.0,Chase Loggains,7687.3,no
767857.0,Dulce Gittinger,25024.86,no
767864.0,Gearldine Pelini,6005.21,no
767894.0,Tyler Tench,2487.36,no
767907.0,Enda Gaucher,5757.44,no
767908.0,Leoma Brackey,16169.7,no
767913.0,Sammy Hartke,3261.02,no
767914.0,Avis Packingham,30063.12,no
767926.0,Huong Creed,11638.67,no
767952.0,Terresa Gollogly,14941.9,no
767965.0,Lajuana Mizner,13466.92,no
767966.0,Armida Bivin,2491.26,no
767971.0,Tamara Schauman,40636.67,no
767973.0,Shari Benbow,11979.54,no
768000.0,Erin Speagle,8489.84,no
768010.0,Quyen Dunsworth,9492.34,no
768012.0,Jong Bucey,23603.14,no
768030.0,Marna Mund,4354.4,no
768068.0,Berniece Pavish,2924.98,no
768072.0,Anjelica Bacio,13478.8,no
768073.0,Agnus Liebermann,4940.94,no
768078.0,Colin Bularz,4376.36,no
768113.0,Sylvester Planck,13024.13,no
768118.0,Louis Porterfield,2287.92,no
768129.0,Isiah Freudenthal,12765.78,no
768130.0,Emery Michelle,5678.05,no
768133.0,Sebrina Carillo,10760.18,no
768134.0,Ok Soter,3618.69,no
768173.0,Albert Gensler,5168.15,no
768182.0,Jacelyn Prudente,4454.1,no
768204.0,Chae Batzli,2483.64,no
768209.0,Tamara Falker,5143.88,no
768211.0,Monserrate Nichelson,20635.08,no
768222.0,Luciana Rieff,5470.18,no
768255.0,Clark Gefroh,5015.01,no
768267.0,Philip Hjalmarson,8106.22,no
768313.0,So Medero,33288.16,no
768320.0,Muoi Baumgarn,7908.67,no
768353.0,Alessandra Rumble,2675.03,no
768354.0,Bennie Bartlett,3691.77,no
768356.0,Doris Dietsche,5476.53,no
768365.0,Evette Deshotel,29199.81,no
768368.0,Marshall Swem,3768.37,no
768378.0,Mathew Livigni,16510.97,no
768410.0,Thelma Sagi,8408.31,no
768415.0,Anamaria Digiorgio,15641.26,no
768424.0,Elfriede Stielau,3237.31,no
768429.0,Voncile Ortiz,9430.64,no
768483.0,Shaun Polyak,8262.63,no
768486.0,Angeles Portis,3478.89,no
768502.0,Ranee Spader,5295.04,no
768515.0,Adrienne Kaan,8478.82,no
768518.0,Christine Balado,4270.03,no
768523.0,Spring Livington,26171.010000000002,no
768529.0,Vinita Denaro,5368.89,no
768550.0,Darline Gowing,7807.22,no
768566.0,Sanford Kuzel,6273.91,no
768585.0,Irvin Jervis,7949.28,no
768607.0,Yu Myron,4686.47,no
768608.0,Reynalda Rametta,22399.13,no
768623.0,Belen Washinton,6382.58,no
768633.0,Venessa Shanon,28029.44,no
768661.0,Alishia Oler,25401.52,no
768672.0,Deshawn Lafortune,5304.54,no
768678.0,Waltraud Sakuma,20055.21,no
768689.0,Lorilee Grippi,4995.08,no
768706.0,Leslee Komo,6751.78,no
768711.0,Hester Imbrogno,3808.12,no
768724.0,Omer Savas,11143.44,no
768742.0,Garrett Crady,10484.92,no
768743.0,Annetta Yarish,9863.5,no
768748.0,Ozell Biehle,2604.85,no
768760.0,Latonia Donah,13664.74,no
768764.0,Donn Musumeci,2600.27,no
768799.0,Colette Ferrence,2813.31,no
768813.0,Griselda Brahm,4142.56,no
768855.0,Maryjo Worley,4692.17,no
768863.0,Angeline Gardin,33473.35,no
